Year,Org_Type,ONS_Code,Org_Code,Org_Name,Classification,Metric_Primary,Value
2015/16,LocalAuthority,E08000016,204,Barnsley,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000017,205,Doncaster,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E08000018,206,Rotherham,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000019,207,Sheffield,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E08000021,107,Newcastle upon Tyne,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E08000022,108,North Tyneside,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E08000023,109,South Tyneside,FCE_PrimarySecondary_Obesity_Bariatric,Male,15
2015/16,LocalAuthority,E08000024,110,Sunderland,FCE_PrimarySecondary_Obesity_Bariatric,Male,27
2015/16,LocalAuthority,E08000025,406,Birmingham,FCE_PrimarySecondary_Obesity_Bariatric,Male,48
2015/16,LocalAuthority,E08000026,407,Coventry,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E08000027,408,Dudley,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E08000028,409,Sandwell,FCE_PrimarySecondary_Obesity_Bariatric,Male,18
2015/16,LocalAuthority,E08000029,410,Solihull,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000030,411,Walsall,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E08000031,412,Wolverhampton,FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E08000032,209,Bradford,FCE_PrimarySecondary_Obesity_Bariatric,Male,16
2015/16,LocalAuthority,E08000033,210,Calderdale,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E08000034,211,Kirklees,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E08000035,212,Leeds,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000036,213,Wakefield,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000037,106,Gateshead,FCE_PrimarySecondary_Obesity_Bariatric,Male,21
2015/16,LocalAuthority,E09000001,714,City of London,FCE_PrimarySecondary_Obesity_Bariatric,Male,0
2015/16,LocalAuthority,E09000002,716,Barking and Dagenham,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E09000003,717,Barnet,FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E09000004,718,Bexley,FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E09000005,719,Brent,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E09000006,720,Bromley,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E09000007,702,Camden,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E09000008,721,Croydon,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E09000009,722,Ealing,FCE_PrimarySecondary_Obesity_Bariatric,Male,14
2015/16,LocalAuthority,E09000010,723,Enfield,FCE_PrimarySecondary_Obesity_Bariatric,Male,13
2015/16,LocalAuthority,E09000011,703,Greenwich,FCE_PrimarySecondary_Obesity_Bariatric,Male,12
2015/16,LocalAuthority,E09000012,704,Hackney,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E09000013,705,Hammersmith and Fulham,FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E09000014,724,Haringey,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E09000015,725,Harrow,FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E09000016,726,Havering,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E09000017,727,Hillingdon,FCE_PrimarySecondary_Obesity_Bariatric,Male,16
2015/16,LocalAuthority,E09000018,728,Hounslow,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E09000019,706,Islington,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E09000020,707,Kensington and Chelsea,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E09000021,729,Kingston upon Thames,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E09000022,708,Lambeth,FCE_PrimarySecondary_Obesity_Bariatric,Male,12
2015/16,LocalAuthority,E09000023,709,Lewisham,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E09000024,730,Merton,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E09000025,731,Newham,FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E09000026,732,Redbridge,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E09000027,733,Richmond upon Thames,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E09000028,710,Southwark,FCE_PrimarySecondary_Obesity_Bariatric,Male,13
2015/16,LocalAuthority,E09000029,734,Sutton,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E09000030,711,Tower Hamlets,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E09000031,735,Waltham Forest,FCE_PrimarySecondary_Obesity_Bariatric,Male,14
2015/16,LocalAuthority,E09000032,712,Wandsworth,FCE_PrimarySecondary_Obesity_Bariatric,Male,12
2015/16,LocalAuthority,E09000033,713,Westminster,FCE_PrimarySecondary_Obesity_Bariatric,Male,16
2015/16,LocalAuthority,E10000002,612,Buckinghamshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E10000003,623,Cambridgeshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E10000006,102,Cumbria,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E10000007,506,Derbyshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E10000008,912,Devon,FCE_PrimarySecondary_Obesity_Bariatric,Male,18
2015/16,LocalAuthority,E10000009,809,Dorset,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E10000011,815,East Sussex,FCE_PrimarySecondary_Obesity_Bariatric,Male,13
2015/16,LocalAuthority,E10000012,620,Essex,FCE_PrimarySecondary_Obesity_Bariatric,Male,24
2015/16,LocalAuthority,E10000013,904,Gloucestershire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E10000014,812,Hampshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,28
2015/16,LocalAuthority,E10000015,606,Hertfordshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,16
2015/16,LocalAuthority,E10000016,820,Kent,FCE_PrimarySecondary_Obesity_Bariatric,Male,49
2015/16,LocalAuthority,E10000017,323,Lancashire,FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E10000018,508,Leicestershire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E10000019,503,Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E10000020,607,Norfolk,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E10000021,504,Northamptonshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E10000023,218,North Yorkshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E10000024,511,Nottinghamshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E10000025,608,Oxfordshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,16
2015/16,LocalAuthority,E10000027,905,Somerset,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E10000028,413,Staffordshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,40
2015/16,LocalAuthority,E10000029,609,Suffolk,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E10000030,805,Surrey,FCE_PrimarySecondary_Obesity_Bariatric,Male,30
2015/16,LocalAuthority,E10000031,404,Warwickshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,18
2015/16,LocalAuthority,E10000032,807,West Sussex,FCE_PrimarySecondary_Obesity_Bariatric,Male,23
2015/16,LocalAuthority,E10000034,416,Worcestershire,FCE_PrimarySecondary_Obesity_Bariatric,Male,16
